config	seed	checkpoint	blimp_task	accuracy	hidden_size	layers	config_short	num_params
layers_24_hs_1536_heads_12_cl_256	0	5	subject_verb_agreement	0.8822041553748871	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	hypernym	0.46511627906976744	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	qa_congruence_easy	0.640625	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	qa_congruence_tricky	0.5818181818181818	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	subject_aux_inversion	0.8965601366186875	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	turn_taking	0.775	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	anaphor_agreement	0.9775051124744376	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	argument_structure	0.7991028128031038	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	binding	0.7560106856634016	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	control_raising	0.7691117984975696	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	determiner_noun_agreement	0.9461681251657386	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	ellipsis	0.8083140877598153	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	filler_gap	0.7458761282290695	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	irregular_forms	0.9027989821882951	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	island_effects	0.7085201793721974	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	npi_licensing	0.7066504706954145	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	quantifiers	0.7545079855744462	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	subject_verb_agreement	0.8679313459801264	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	hypernym	0.4627906976744186	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	qa_congruence_easy	0.71875	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	qa_congruence_tricky	0.4727272727272727	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	subject_aux_inversion	0.856306416199073	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	13	5	turn_taking	0.7857142857142857	1536	24	24*1536	682318848
